price,location,type,size_sqm,bedrooms,bathrooms,available_from,payment_method,city,size_sqft,available_from_month
18500000,North Coast,Chalet,129,3,2,2025.0,Cash,Sidi Abdel Rahman,1389,Aug
19500000,Cairo,Apartment,170,3,3,2025.0,Cash,New Cairo City,1830,Aug
35000000,Cairo,Villa,517,5,5,2025.0,Cash,Mostakbal City - Future City,5565,Sep
8300000,Red Sea,Apartment,135,2,2,2025.0,Cash,Hurghada,1453,Aug
8000000,Cairo,Apartment,150,2,2,2025.0,Cash,New Cairo City,1615,Sep
5087000,Cairo,Apartment,182,4,2,2025.0,Cash,New Cairo City,1959,Sep
32000000,Cairo,Penthouse,660,6,5,2025.0,Cash,Hay El Maadi,7104,Aug
24500000,Giza,Villa,380,5,4,2025.0,Cash,6 October City,4090,Aug
5500000,Giza,Villa,220,5,4,2025.0,Cash,Sheikh Zayed City,2368,Aug
12700000,Red Sea,Twin House,150,5,3,2025.0,Cash,Hurghada,1615,Aug
19000000,Cairo,Townhouse,247,6,5,2025.0,Cash,New Cairo City,2659,Aug
16500000,Cairo,Townhouse,265,5,4,2025.0,Cash,New Cairo City,2852,Aug
12500000,Alexandria,Apartment,400,5,5,2025.0,Cash,Hay Sharq,4306,Apr
2000000,Giza,Penthouse,265,4,4,2025.0,Cash,6 October City,2852,Sep
7450000,Cairo,Apartment,158,3,3,2025.0,Cash,New Cairo City,1701,Aug
40000000,Cairo,Villa,650,7,5,2025.0,Cash,New Cairo City,6997,Sep
11750000,Cairo,Apartment,162,2,3,2025.0,Cash,New Cairo City,1744,Aug
6400000,Cairo,Apartment,155,3,3,2025.0,Cash,New Cairo City,1668,Sep
85000000,Giza,Villa,600,7,7,2025.0,Cash,Sheikh Zayed City,6458,Sep
15500000,North Coast,Chalet,142,4,3,2025.0,Cash,Ras Al Hekma,1528,Sep
6200000,Giza,Apartment,78,2,1,2025.0,Cash,Sheikh Zayed City,840,Aug
9000000,Cairo,Apartment,162,3,3,2025.0,Cash,New Cairo City,1744,Jun
7000000,Giza,Townhouse,213,5,4,2025.0,Cash,6 October City,2293,Sep
66000000,Cairo,Villa,440,5,5,2025.0,Cash,New Cairo City,4736,Jul
18700000,North Coast,Chalet,127,2,1,2025.0,Cash,Sidi Abdel Rahman,1367,Aug
22000000,North Coast,Chalet,200,4,3,2025.0,Cash,Sidi Abdel Rahman,2153,Sep
3380000,Giza,Apartment,205,4,3,,Cash,6 October City,2207,
5920000,Cairo,Apartment,252,3,3,2025.0,Cash,New Cairo City,2713,Aug
16400000,Giza,Townhouse,270,5,4,2025.0,Cash,6 October City,2906,Sep
3400000,Giza,Apartment,140,3,3,2025.0,Cash,6 October City,1507,Aug
24000000,North Coast,Chalet,440,5,4,2025.0,Cash,Sidi Abdel Rahman,4736,Aug
1800000,Giza,Apartment,225,3,3,2025.0,Cash,6 October City,2422,Aug
15000000,Giza,Villa,320,4,5,2025.0,Cash,Sheikh Zayed City,3444,Aug
7300000,Cairo,Apartment,113,2,2,2025.0,Cash,New Cairo City,1216,Sep
3600000,Giza,iVilla,210,3,3,2025.0,Cash,Sheikh Zayed City,2260,Aug
5600000,Giza,Apartment,110,2,2,2025.0,Cash,Dokki,1184,Jul
5600000,North Coast,Penthouse,147,4,2,2025.0,Cash,Ras Al Hekma,1582,Aug
7500000,Giza,Apartment,190,3,2,,Cash,Sheikh Zayed City,2045,
4000000,Cairo,Apartment,160,3,3,2025.0,Cash,Mostakbal City - Future City,1722,Aug
10000000,North Coast,Chalet,150,4,3,2025.0,Cash,Qesm Ad Dabaah,1615,Aug
12500000,Giza,Apartment,100,2,1,2025.0,Cash,6 October City,1076,Aug
4500000,Giza,Apartment,125,3,2,2025.0,Cash,6 October City,1345,Aug
6800000,Cairo,Apartment,180,3,2,2025.0,Cash,New Cairo City,1938,Aug
65000000,Cairo,Villa,380,4,3,2025.0,Cash,New Cairo City,4090,Aug
5900000,Cairo,Apartment,195,3,4,2025.0,Cash,Mostakbal City - Future City,2099,Sep
3000000,Giza,Penthouse,450,4,3,,Cash,Hay El Haram,4844,
9500000,Cairo,Apartment,130,2,2,2025.0,Cash,New Cairo City,1399,Aug
11200000,Giza,Villa,300,6,5,2025.0,Cash,6 October City,3229,Sep
2300000,Suez,Chalet,100,2,2,2025.0,Cash,Al Ain Al Sokhna,1076,Jul
34000000,Cairo,Twin House,360,3,3,2025.0,Cash,New Cairo City,3875,Sep
20000000,Cairo,Townhouse,266,3,4,2025.0,Cash,New Cairo City,2863,Sep
2070000,Cairo,Apartment,120,2,1,,Cash,Mokattam,1292,
4000000,Giza,Apartment,125,2,2,2025.0,Cash,6 October City,1345,Aug
5870000,Giza,Apartment,96,2,2,2025.0,Cash,6 October City,1033,Aug
17313000,Alexandria,Villa,330,4,3,2025.0,Cash,Hay Sharq,3552,Sep
18000000,North Coast,Duplex,264,4,2,2025.0,Cash,Ras Al Hekma,2842,Jul
3100000,Cairo,Apartment,150,3,2,2025.0,Cash,New Cairo City,1615,Aug
4850000,Suez,Chalet,124,2,2,2025.0,Cash,Al Ain Al Sokhna,1335,Sep
4600000,Giza,Apartment,150,3,3,2025.0,Cash,6 October City,1615,Aug
1500000,Giza,Apartment,170,4,3,2025.0,Cash,Sheikh Zayed City,1830,Aug
13500000,Red Sea,Chalet,110,3,2,2025.0,Cash,Hurghada,1184,Aug
7500000,North Coast,Chalet,89,1,1,2025.0,Cash,Ras Al Hekma,958,Sep
7000000,Red Sea,Chalet,72,2,1,2025.0,Cash,Hurghada,775,Aug
7700000,Cairo,Apartment,140,3,2,2025.0,Cash,Madinaty,1507,Aug
12500000,Cairo,Apartment,202,3,3,2025.0,Cash,New Cairo City,2174,Aug
12500000,Cairo,Apartment,198,4,3,,Cash,New Cairo City,2131,
9780000,Giza,Duplex,248,4,4,2025.0,Cash,Sheikh Zayed City,2669,Aug
65000000,Cairo,Villa,500,5,4,2025.0,Cash,New Cairo City,5382,Jul
22000000,Cairo,Twin House,280,4,4,2025.0,Cash,New Capital City,3014,Sep
14450000,Giza,Villa,371,6,6,2025.0,Cash,6 October City,3993,Aug
10260000,Cairo,Penthouse,245,3,3,2025.0,Cash,New Cairo City,2637,Aug
22000000,North Coast,Townhouse,202,4,3,2025.0,Cash,Ras Al Hekma,2174,Jul
4000000,North Coast,Chalet,135,3,3,2025.0,Cash,Ras Al Hekma,1453,Sep
3300000,Cairo,Apartment,116,2,2,,Cash,Mostakbal City - Future City,1249,
5500000,Cairo,Apartment,170,3,2,2025.0,Cash,New Cairo City,1830,Aug
20000000,North Coast,Chalet,130,2,2,2025.0,Cash,Sidi Abdel Rahman,1399,Sep
8120000,Giza,iVilla,270,5,4,2025.0,Cash,6 October City,2906,Sep
9400000,Cairo,Apartment,200,3,3,2025.0,Cash,New Cairo City,2153,Sep
18000000,North Coast,Chalet,225,5,3,2025.0,Cash,Qesm Ad Dabaah,2422,Jun
13500000,Cairo,Duplex,234,4,3,2025.0,Cash,New Cairo City,2519,Aug
7000000,Giza,Apartment,250,3,3,2025.0,Cash,Sheikh Zayed City,2691,Aug
7550000,North Coast,Chalet,137,3,3,2025.0,Cash,Ras Al Hekma,1475,Sep
9000000,Cairo,Apartment,304,3,3,2025.0,Cash,Shorouk City,3272,Sep
6000000,Giza,Villa,360,5,5,2025.0,Cash,Sheikh Zayed City,3875,Aug
42500000,Cairo,Villa,283,5,4,2025.0,Cash,Mokattam,3046,Jun
4200000,Cairo,Apartment,100,3,2,2025.0,Cash,New Cairo City,1076,Aug
30000000,Cairo,Villa,400,5,5,2025.0,Cash,New Cairo City,4306,Jun
39500000,Cairo,Villa,1100,5,5,2025.0,Cash,New Cairo City,11840,Aug
7000000,North Coast,Chalet,150,4,2,2025.0,Cash,Ras Al Hekma,1615,Aug
13837500,Cairo,Penthouse,250,4,4,2025.0,Cash,New Cairo City,2691,Sep
11430000,Red Sea,Apartment,113,2,2,2025.0,Cash,Hurghada,1216,Sep
11000000,Cairo,Duplex,360,5,4,2025.0,Cash,New Cairo City,3875,Jun
6173000,Suez,Chalet,82,1,2,2025.0,Cash,Al Ain Al Sokhna,883,Aug
5500000,Giza,Apartment,155,4,3,2025.0,Cash,6 October City,1668,Aug
24000000,North Coast,Villa,600,5,4,2025.0,Cash,Ras Al Hekma,6458,Aug
1250000,Cairo,Apartment,140,3,2,2025.0,Cash,Badr City,1507,Aug
3250000,Giza,Apartment,190,3,3,2025.0,Cash,Ganoub El Giza,2045,Jan
24000000,North Coast,Villa,282,5,4,2025.0,Cash,Qesm Marsa Matrouh,3035,Sep
19500000,North Coast,Chalet,120,3,2,2025.0,Cash,Sidi Abdel Rahman,1292,Aug
14500000,Giza,Apartment,250,4,3,2025.0,Cash,6 October City,2691,Aug
72000000,North Coast,Townhouse,270,6,7,2025.0,Cash,Sidi Heneish,2906,Aug
6824000,Giza,Duplex,240,5,4,2025.0,Cash,Sheikh Zayed City,2583,Sep
39000000,Cairo,Villa,325,8,6,2025.0,Cash,New Cairo City,3498,Aug
27000000,Cairo,Villa,441,5,4,2025.0,Cash,New Cairo City,4747,Sep
23000000,Cairo,Twin House,295,6,4,2025.0,Cash,New Cairo City,3175,Sep
23500000,Giza,Villa,312,5,5,2025.0,Cash,6 October City,3358,Aug
4300000,Giza,Apartment,160,4,3,2025.0,Cash,Sheikh Zayed City,1722,Sep
15000000,Red Sea,Chalet,110,3,2,2025.0,Cash,Hurghada,1184,Sep
10320000,Cairo,iVilla,235,3,3,2025.0,Cash,New Cairo City,2530,Aug
7200000,Cairo,iVilla,235,4,3,2025.0,Cash,New Cairo City,2530,Jun
38000000,North Coast,Villa,480,5,5,2025.0,Cash,Sidi Abdel Rahman,5167,Sep
15000000,Cairo,Apartment,132,2,2,2025.0,Cash,New Cairo City,1421,Sep
17000000,Giza,Villa,270,4,3,2025.0,Cash,6 October City,2906,Sep
19500000,North Coast,Penthouse,210,4,4,2025.0,Cash,Ras Al Hekma,2260,Aug
29120000,North Coast,Chalet,140,3,2,2025.0,Cash,Sidi Abdel Rahman,1507,Aug
5192643,Red Sea,Penthouse,255,6,2,2025.0,Cash,Hurghada,2745,Jun
7200000,Cairo,Apartment,160,4,2,2025.0,Cash,New Cairo City,1722,Aug
9358400,Giza,iVilla,210,3,3,2025.0,Cash,6 October City,2260,Aug
2500000,Giza,Apartment,145,3,2,2025.0,Cash,Hay El Haram,1561,Aug
20500000,North Coast,Chalet,190,3,4,2025.0,Cash,Qesm Marsa Matrouh,2045,Aug
19000000,Cairo,Villa,287,4,4,2025.0,Cash,New Cairo City,3089,Aug
9585000,Giza,Apartment,164,3,3,2025.0,Cash,Sheikh Zayed City,1765,Sep
4500000,Giza,Townhouse,216,5,4,2025.0,Cash,6 October City,2325,Aug
7000000,Giza,Apartment,208,4,3,2025.0,Cash,6 October City,2239,Aug
4500000,Cairo,Apartment,158,3,2,2025.0,Cash,New Cairo City,1701,Sep
11635000,Red Sea,Chalet,119,3,2,2025.0,Cash,Hurghada,1281,Sep
1400000,Suez,Chalet,60,1,2,2025.0,Cash,Al Ain Al Sokhna,646,Jul
6500000,North Coast,Chalet,135,3,1,2025.0,Cash,Sidi Abdel Rahman,1453,Aug
12000000,Cairo,Twin House,266,4,4,2023.0,Cash,New Cairo City,2863,Aug
5400000,Cairo,Apartment,65,1,1,2025.0,Cash,El Nozha,700,Aug
20000000,Cairo,Villa,270,6,6,2025.0,Cash,New Heliopolis,2906,Aug
7350000,Cairo,Apartment,170,3,3,2025.0,Cash,New Cairo City,1830,Sep
10900000,Cairo,Apartment,145,4,3,2025.0,Cash,New Cairo City,1561,Aug
6500000,Alexandria,Apartment,165,3,3,2025.0,Cash,Hay Sharq,1776,Sep
31000000,Cairo,Twin House,350,5,6,2025.0,Cash,New Cairo City,3767,Aug
5200000,Alexandria,Apartment,230,3,2,,Cash,Hay Sharq,2476,
10800000,Cairo,Villa,245,4,3,2025.0,Cash,Shorouk City,2637,Aug
3500000,Cairo,Apartment,210,5,3,,Cash,New Capital City,2260,
7654843,Giza,Apartment,156,2,3,2025.0,Cash,6 October City,1679,Aug
50000000,North Coast,Twin House,300,5,4,2025.0,Cash,Sidi Abdel Rahman,3229,Aug
9000000,Giza,Apartment,240,3,3,2025.0,Cash,6 October City,2583,Aug
3311100,North Coast,Chalet,66,1,1,2026.0,Cash,Al Alamein,710,Aug
4700000,Giza,Villa,230,5,3,2025.0,Cash,6 October City,2476,Aug
15500000,Suez,Townhouse,220,3,3,2025.0,Cash,Al Ain Al Sokhna,2368,Aug
3800000,Cairo,Apartment,124,2,2,2025.0,Cash,Mostakbal City - Future City,1335,Jul
12000000,Giza,Apartment,200,4,3,2025.0,Cash,6 October City,2153,Sep
16000000,North Coast,Chalet,105,1,1,2025.0,Cash,Sidi Abdel Rahman,1130,Jul
4700000,Giza,Apartment,205,3,3,2025.0,Cash,Sheikh Zayed City,2207,Sep
10800000,Cairo,Apartment,188,3,3,2025.0,Cash,New Cairo City,2024,Aug
4000000,Giza,Apartment,170,3,3,2025.0,Cash,6 October City,1830,Aug
5500000,Cairo,Apartment,168,3,3,2025.0,Cash,Mostakbal City - Future City,1808,Aug
2450000,Red Sea,Apartment,82,2,1,,Cash,Hurghada,883,
9250000,Cairo,Apartment,173,3,3,2025.0,Cash,New Cairo City,1862,Aug
6800000,Giza,Apartment,155,3,2,2025.0,Cash,Sheikh Zayed City,1668,Jul
25700000,Cairo,Penthouse,272,4,4,2025.0,Cash,New Cairo City,2928,Aug
4793000,Cairo,Duplex,220,4,4,2025.0,Cash,Shorouk City,2368,Aug
10680000,North Coast,Chalet,125,3,2,2025.0,Cash,Qesm Marsa Matrouh,1345,Aug
7245000,Cairo,Duplex,205,3,1,2025.0,Cash,Mostakbal City - Future City,2207,Sep
21000000,Cairo,Villa,500,6,5,2025.0,Cash,New Cairo City,5382,Sep
2400000,Suez,Chalet,90,3,2,,Cash,Al Ain Al Sokhna,969,
46000000,North Coast,Villa,700,7,6,2025.0,Cash,Al Alamein,7535,Aug
7750000,Cairo,Apartment,250,3,3,2025.0,Cash,New Cairo City,2691,Sep
3600000,Cairo,Duplex,300,3,2,2025.0,Cash,Shorouk City,3229,Sep
4418000,Cairo,Apartment,230,3,3,2025.0,Cash,New Cairo City,2476,Sep
26000000,North Coast,Villa,355,5,5,2025.0,Cash,Sidi Abdel Rahman,3821,Jun
8500000,Suez,Chalet,120,3,2,2025.0,Cash,Al Ain Al Sokhna,1292,Sep
15700000,Cairo,Apartment,205,4,3,2025.0,Cash,New Cairo City,2207,Aug
36400000,North Coast,Twin House,266,5,4,2025.0,Cash,Qesm Marsa Matrouh,2863,Jun
26500000,Cairo,Apartment,245,5,4,2025.0,Cash,New Cairo City,2637,Aug
15400000,Cairo,Apartment,200,4,3,2025.0,Cash,New Cairo City,2153,Sep
11800000,Cairo,Apartment,161,2,3,2025.0,Cash,New Cairo City,1733,Aug
17000000,North Coast,Chalet,113,2,2,2025.0,Cash,Qesm Marsa Matrouh,1216,Aug
12750000,Suez,Twin House,180,3,3,2025.0,Cash,Al Ain Al Sokhna,1938,Aug
6000000,Giza,Apartment,130,3,2,2025.0,Cash,6 October City,1399,Sep
26000000,Cairo,Duplex,308,4,3,2025.0,Cash,New Cairo City,3315,Aug
25000000,Giza,Townhouse,360,6,5,2025.0,Cash,6 October City,3875,Aug
6000000,Cairo,Apartment,250,3,3,2025.0,Cash,New Cairo City,2691,Aug
19320000,Giza,Twin House,234,5,3,2025.0,Cash,Cairo Alexandria Desert Road,2519,Sep
3800000,Cairo,Apartment,190,3,2,2025.0,Cash,New Cairo City,2045,Sep
23000000,Giza,Whole Building,157,4,3,2025.0,Cash,Sheikh Zayed City,1690,Aug
4040000,Giza,Apartment,160,4,4,2025.0,Cash,Sheikh Zayed City,1722,Sep
25899000,Cairo,Villa,289,5,4,2025.0,Cash,New Cairo City,3111,Aug
6100000,Giza,Penthouse,135,3,2,2025.0,Cash,Sheikh Zayed City,1453,Sep
2600000,Cairo,Apartment,49,1,1,2025.0,Cash,Madinaty,527,Jun
7500000,Alexandria,Apartment,205,3,3,2025.0,Cash,Hay Wasat,2207,Aug
21500000,Cairo,Townhouse,195,4,3,2025.0,Cash,Mostakbal City - Future City,2099,Jul
9250000,Cairo,iVilla,240,3,3,2025.0,Cash,New Cairo City,2583,Sep
4000000,Giza,Villa,220,6,4,2025.0,Cash,Sheikh Zayed City,2368,Aug
6550000,Cairo,Apartment,180,3,2,2025.0,Cash,New Cairo City,1938,Sep
4089750,Cairo,Apartment,85,1,1,2025.0,Cash,Ring Road,915,Jul
9100000,Giza,Villa,360,6,6,2025.0,Cash,6 October City,3875,Aug
11400000,Cairo,Apartment,63,2,1,2025.0,Cash,Hay El Maadi,678,Aug
27500000,Cairo,Villa,520,5,5,2025.0,Cash,New Cairo City,5597,Sep
4600000,Giza,Townhouse,230,3,3,2025.0,Cash,6 October City,2476,Aug
7000000,Red Sea,Chalet,114,3,2,2025.0,Cash,Hurghada,1227,Aug
9737000,North Coast,Townhouse,150,4,3,2025.0,Cash,Ras Al Hekma,1615,Aug
4500000,North Coast,Chalet,67,1,1,2025.0,Cash,Ras Al Hekma,721,Sep
5145386,Giza,Apartment,147,2,3,2025.0,Cash,6 October City,1582,Nov
6300000,Cairo,Apartment,140,3,3,2025.0,Cash,New Cairo City,1507,Aug
9500000,Cairo,Apartment,115,3,2,2025.0,Cash,New Cairo City,1238,Sep
7500000,Cairo,Villa,172,4,3,2025.0,Cash,New Heliopolis,1851,Aug
5500000,Cairo,Apartment,165,3,3,2025.0,Cash,New Cairo City,1776,Aug
7550000,North Coast,Chalet,137,3,3,2025.0,Cash,Ras Al Hekma,1475,Sep
25000000,Cairo,Penthouse,325,4,4,2025.0,Cash,New Cairo City,3498,Aug
24000000,Alexandria,Villa,900,8,8,2025.0,Cash,Borg El Arab City,9688,Sep
3200000,Cairo,Apartment,140,2,2,2025.0,Cash,Hay El Maadi,1507,Jul
20000000,Cairo,Twin House,285,5,5,2025.0,Cash,New Cairo City,3068,Aug
4900000,Cairo,Apartment,130,2,2,2025.0,Cash,New Cairo City,1399,Sep
27870000,Cairo,Villa,440,6,7,2025.0,Cash,New Cairo City,4736,Sep
17000000,Cairo,Villa,420,5,4,2025.0,Cash,Shorouk City,4521,Aug
38500000,Cairo,Villa,505,6,5,2025.0,Cash,New Cairo City,5436,Sep
14000000,Cairo,iVilla,278,3,3,2025.0,Cash,New Cairo City,2992,Sep
11500000,Cairo,Townhouse,285,4,4,2025.0,Cash,New Cairo City,3068,Aug
10800000,Cairo,Apartment,250,4,4,2025.0,Cash,New Cairo City,2691,Aug
4312000,Giza,Apartment,84,1,1,2025.0,Cash,6 October City,904,Aug
160000000,Cairo,Villa,1620,4,6,2025.0,Cash,New Cairo City,17438,Aug
14000000,Cairo,Townhouse,206,4,3,2025.0,Cash,New Cairo City,2217,Sep
14000000,Giza,Villa,350,5,4,2025.0,Cash,Sheikh Zayed City,3767,Sep
10250000,Cairo,Duplex,244,4,3,2025.0,Cash,New Cairo City,2626,Sep
3750000,Alexandria,Apartment,120,3,2,2025.0,Cash,Hay Sharq,1292,Aug
14500000,Giza,Townhouse,307,5,4,2025.0,Cash,Sheikh Zayed City,3305,Aug
8496267,Giza,Villa,385,3,4,2025.0,Cash,6 October City,4144,Aug
1081500,North Coast,Chalet,30,1,1,2025.0,Cash,Al Alamein,323,Aug
7900000,Cairo,Apartment,185,3,3,2025.0,Cash,New Cairo City,1991,Sep
5200000,Cairo,Apartment,154,2,3,2025.0,Cash,Mostakbal City - Future City,1658,Aug
5484375,North Coast,Chalet,96,3,2,2025.0,Cash,Sidi Abdel Rahman,1033,Aug
3250000,Suez,Chalet,136,3,2,2025.0,Cash,Al Ain Al Sokhna,1464,Aug
42000000,Cairo,Villa,440,6,6,2025.0,Cash,New Cairo City,4736,Aug
35000000,Cairo,Twin House,230,4,3,2025.0,Cash,New Cairo City,2476,May
6250000,North Coast,Chalet,92,2,2,2025.0,Cash,Ras Al Hekma,990,Aug
4300000,Suez,Chalet,140,3,2,2025.0,Cash,Al Ain Al Sokhna,1507,Aug
5316000,Cairo,Apartment,75,1,1,2026.0,Cash,New Cairo City,807,Aug
7500000,Cairo,Apartment,143,2,3,2025.0,Cash,New Cairo City,1539,Aug
30000000,Cairo,Apartment,289,4,4,2025.0,Cash,New Cairo City,3111,Sep
60000000,Cairo,Villa,391,5,5,2025.0,Cash,New Cairo City,4209,Aug
3500000,Suez,Chalet,80,1,1,2025.0,Cash,Al Ain Al Sokhna,861,Aug
22695120,North Coast,Townhouse,207,4,4,2025.0,Cash,Qesm Ad Dabaah,2228,Aug
8500000,Cairo,Villa,212,4,4,2025.0,Cash,Mostakbal City - Future City,2282,Aug
102000000,Cairo,Villa,450,8,6,2025.0,Cash,New Cairo City,4844,Aug
7100000,Cairo,Apartment,115,2,2,2025.0,Cash,New Cairo City,1238,Sep
10500000,Cairo,Apartment,144,2,3,2025.0,Cash,New Cairo City,1550,Jun
66785888,North Coast,Villa,312,4,3,2025.0,Cash,Qesm Ad Dabaah,3358,Aug
3900000,Cairo,Apartment,69,2,1,2025.0,Cash,Madinaty,743,Aug
13000000,North Coast,Chalet,186,3,2,2025.0,Cash,Qesm Marsa Matrouh,2002,Aug
30000000,Cairo,Villa,450,7,7,2025.0,Cash,New Cairo City,4844,Jul
12300000,North Coast,Chalet,70,2,1,2025.0,Cash,Ras Al Hekma,753,Aug
5000000,Cairo,Apartment,181,3,3,2025.0,Cash,New Cairo City,1948,Aug
15500000,Cairo,Townhouse,270,4,3,2025.0,Cash,New Cairo City,2906,Aug
22000000,Giza,Duplex,228,4,4,2025.0,Cash,Sheikh Zayed City,2454,Sep
2200000,Suez,Chalet,100,2,2,2025.0,Cash,Al Ain Al Sokhna,1076,Jul
44523000,North Coast,Villa,408,5,5,2025.0,Cash,Qesm Ad Dabaah,4392,Jul
5650000,Cairo,Apartment,132,3,2,2025.0,Cash,New Cairo City,1421,Aug
35000000,North Coast,Chalet,145,4,2,2025.0,Cash,Sidi Abdel Rahman,1561,Sep
23000000,Giza,Townhouse,245,5,4,2025.0,Cash,6 October City,2637,Sep
8700000,Suez,Chalet,140,3,3,2025.0,Cash,Al Ain Al Sokhna,1507,Aug
5700000,Giza,Apartment,55,1,1,2025.0,Cash,6 October City,592,Aug
37290000,Cairo,Apartment,263,5,3,2025.0,Cash,New Cairo City,2831,Aug
29710200,North Coast,Townhouse,188,3,3,2025.0,Cash,Qesm Ad Dabaah,2024,Sep
12000000,North Coast,Twin House,185,4,4,2025.0,Cash,Ras Al Hekma,1991,Sep
41000000,North Coast,Chalet,138,2,2,2025.0,Cash,Sidi Abdel Rahman,1485,Jul
7900000,Cairo,Apartment,165,3,2,2025.0,Cash,New Cairo City,1776,Aug
8750000,North Coast,Chalet,100,2,2,2025.0,Cash,Qesm Marsa Matrouh,1076,Aug
7500000,Cairo,Apartment,195,4,3,2025.0,Cash,Mostakbal City - Future City,2099,Aug
12500000,Giza,Apartment,211,5,4,2025.0,Cash,Sheikh Zayed City,2271,Apr
53000000,North Coast,Chalet,210,3,3,2025.0,Cash,Sidi Abdel Rahman,2260,Sep
16000000,North Coast,Chalet,180,4,3,2025.0,Cash,Qesm Marsa Matrouh,1938,Sep
6300000,Cairo,Apartment,99,3,1,2025.0,Cash,New Cairo City,1066,Sep
5969250,Giza,Apartment,112,2,2,2025.0,Cash,Sheikh Zayed City,1206,Sep
4000000,Giza,Apartment,152,3,2,2025.0,Cash,6 October City,1636,Sep
10000000,North Coast,Chalet,125,3,2,2025.0,Cash,Qesm Marsa Matrouh,1345,Sep
7000000,North Coast,Chalet,140,4,2,2025.0,Cash,Sidi Abdel Rahman,1507,Aug
10665761,Giza,Townhouse,202,4,2,2025.0,Cash,Sheikh Zayed City,2174,Sep
18000000,Giza,Villa,353,5,5,2025.0,Cash,Sheikh Zayed City,3800,Aug
6300000,Giza,Townhouse,180,3,3,2025.0,Cash,6 October City,1938,Jul
2870000,Suez,Chalet,115,2,2,2025.0,Cash,Al Ain Al Sokhna,1238,Aug
6600000,Cairo,Apartment,165,3,3,2025.0,Cash,New Cairo City,1776,Aug
4400000,Cairo,Apartment,91,2,1,2025.0,Cash,Madinaty,980,Aug
9000000,North Coast,Chalet,115,2,2,2025.0,Cash,Sidi Abdel Rahman,1238,Aug
20000000,Cairo,Apartment,265,3,3,2025.0,Cash,Zamalek,2852,Jul
7900000,Cairo,Apartment,170,3,2,,Cash,New Cairo City,1830,
4400000,Cairo,Apartment,131,2,1,2025.0,Cash,New Capital City,1410,Aug
11700000,Cairo,Penthouse,166,3,2,2025.0,Cash,New Cairo City,1787,Aug
6700000,Suez,Chalet,125,3,3,2025.0,Cash,Al Ain Al Sokhna,1345,Aug
8750000,Cairo,Apartment,180,3,2,2025.0,Cash,New Cairo City,1938,Sep
12615000,North Coast,Twin House,185,4,3,2025.0,Cash,Ras Al Hekma,1991,Aug
7220000,Cairo,Apartment,150,3,3,2025.0,Cash,New Cairo City,1615,May
9277000,North Coast,Chalet,103,2,2,,Cash,Ras Al Hekma,1109,
20500000,Giza,Apartment,240,4,3,2025.0,Cash,6 October City,2583,Aug
13000000,Giza,Townhouse,200,4,4,,Cash,Sheikh Zayed City,2153,
5323191,Giza,Apartment,63,1,1,2025.0,Cash,Sheikh Zayed City,678,Sep
6500000,Cairo,Apartment,168,2,2,2025.0,Cash,Mostakbal City - Future City,1808,Sep
4270000,Giza,Apartment,177,3,3,2025.0,Cash,6 October City,1905,Aug
5800000,Cairo,Apartment,165,3,3,2025.0,Cash,New Cairo City,1776,Aug
4300000,Giza,Apartment,195,3,2,,Cash,Sheikh Zayed City,2099,
11500000,Cairo,Apartment,160,2,3,2025.0,Cash,New Cairo City,1722,Aug
6388000,Cairo,Apartment,183,4,2,2025.0,Cash,New Cairo City,1970,Sep
11785000,Cairo,Apartment,233,4,3,2025.0,Cash,New Cairo City,2508,Aug
14823000,Cairo,Apartment,282,5,4,2025.0,Cash,New Cairo City,3035,Aug
6000000,North Coast,Villa,200,4,3,2025.0,Cash,Ras Al Hekma,2153,Sep
19000000,Cairo,Duplex,287,4,4,2025.0,Cash,New Cairo City,3089,Jul
2700000,Suez,Chalet,76,3,1,2025.0,Cash,Al Ain Al Sokhna,818,Aug
8790000,Giza,Apartment,209,4,3,2025.0,Cash,6 October City,2250,Aug
22000000,Cairo,Villa,90,2,2,2025.0,Cash,New Cairo City,969,Sep
54000000,North Coast,Villa,323,6,5,2025.0,Cash,Qesm Marsa Matrouh,3477,Sep
10500000,Cairo,Apartment,160,2,3,2025.0,Cash,New Cairo City,1722,Aug
31000000,North Coast,Chalet,145,3,3,2025.0,Cash,Sidi Abdel Rahman,1561,Sep
8500000,North Coast,Chalet,92,3,2,2025.0,Cash,Ras Al Hekma,990,Sep
5250000,Cairo,Apartment,130,3,1,2025.0,Cash,Hay El Maadi,1399,Sep
7799776,Giza,Penthouse,166,3,3,2025.0,Cash,6 October City,1787,Aug
18250000,North Coast,Duplex,200,5,3,2025.0,Cash,Ras Al Hekma,2153,Aug
8300000,Giza,Villa,430,5,5,2025.0,Cash,Sheikh Zayed City,4628,Sep
9250000,Cairo,Apartment,165,3,3,2025.0,Cash,Ring Road,1776,Aug
5000000,Giza,Apartment,245,4,3,2025.0,Cash,Sheikh Zayed City,2637,Aug
3000000,Giza,Villa,174,4,3,2025.0,Cash,6 October City,1873,Aug
14860000,Suez,Twin House,145,3,3,2025.0,Cash,Al Ain Al Sokhna,1561,Aug
9650000,Cairo,Apartment,132,2,2,2025.0,Cash,New Cairo City,1421,Sep
17000000,North Coast,Villa,242,4,5,2025.0,Cash,Ras Al Hekma,2605,Aug
6300000,Giza,Apartment,180,3,3,2025.0,Cash,Sheikh Zayed City,1938,Aug
